id, nombres, apellidos, carrera, promedio, genero_favorito, libro_favorito
18137442, Kaladin Yu Rodriguez Medina, 3181428913, Biologia, 0.7, Distopia, Leal
73264287, Fernando Andres Pardo Sato, 3178772345, Enfermeria, 4.6, Fantasia, Leal
30036622, Brayan Kaladin Alvarez Kholin, 3067028913, Procesos, 2.4, Romance, Juramentada
99374174, Rodrigo Yu Medina Diaz, 302954809, Biologia, 3.3, Drama, Mistborn
90672700, Johan Yu Sato Silva, 3157828572, Enfermeria, 3.4, Misterio, Lux
17468203, Santiago Samuel Carvajal Polo, 3100144909, Enfermeria, 0.8, Fantasia, Caidos
42750451, Haider Diego Uribe Beifong, 312357758, Mercadeo, 0.5, Misterio, Divergente
96478709, Alejandro Santiago Carvajal Beifong, 3087817381, Veterinaria, 4.1, Romance, Juramentada
86009312, Richard Adonalsium Rodriguez Alvarez, 3024873967, Veterinaria, 5.0, Distopia, Juramentada
20360036, Yu Adonalsium Silva Suarez, 3159135521, Economia, 0.7, Romance, Lux
17163625, Adolin Carlos Suarez Silva, 3132472731, Procesos, 1.8, Fantasia, Caidos
45490648, Haider Andres Medina Diaz, 30478371, Economia, 2.3, Romance, Dark
80931431, Carlos Jose Rodriguez Barreto, 3136858196, Electronica, 0.4, Romance, Leal
80606637, Alejandro Jose Silva Davar, 3093925985, Economia, 4.5, Fantasia, Dark
44542787, Santiago Fernando Suarez Barreto, 3106595876, Enfermeria, 2.7, Misterio, Cuatro
1914066, Kaladin Yu Kholin Uribe, 3127364479, Procesos, 3.6, Romance, Leal
53819801, Richard Fernando Rodriguez Davar, 3015409716, Pedagogia, 0.9, Fantasia, Alone
19616039, Kaladin Fernando Pardo Hernandez, 3198544092, Sistemas, 4.7, Fantasia, Mistborn
99719314, Adonalsium Richard Carvajal Hernandez, 3127456782, Biologia, 2.4, Misterio, Divergente
27060639, Richard Andres Duque Hernandez, 3137214613, Biologia, 5.0, Distopia, Divergente
65490060, Haider Carlos Rodriguez Duque, 3018032896, Veterinaria, 2.9, Misterio, Cuatro
86692390, Alejandro Santiago Barreto Uribe, 3140245122, Procesos, 3.9, Misterio, Leal
8832418, Felipe Samuel Kholin Beifong, 3124128856, Pedagogia, 3.5, Fantasia, Dark
44182274, Fernando Jose Duarte Medina, 3122532890, Economia, 3.9, Misterio, Lux
83683788, Rodrigo Carlos Suarez Davar, 3154766588, Sistemas, 2.8, Distopia, Dark
86266136, Dalinar Fernando Beifong Duque, 3176781164, Veterinaria, 1.7, Distopia, Juramentada
64977935, Rodolfo Jose Davar Robayo, 3137727027, Procesos, 1.5, Romance, Leal
91112937, Carlos Dalinar Carvajal Robayo, 3043572378, Pedagogia, 3.7, Drama, Alone
9004703, Carlos Rodolfo Kholin Alvarez, 3038974609, Ambiental, 2.6, Drama, Leal
48719656, Rodrigo Haider Hernandez Barreto, 3067148256, Ambiental, 2.0, Romance, Mistborn
64469748, Johan Adonalsium Uribe Medina, 300707522, Ambiental, 4.9, Misterio, Divergente
97629991, Rodolfo Johan Carvajal Suarez, 310875858, Enfermeria, 3.0, Misterio, Lux
24373625, Adonalsium Richard Duque Beifong, 3076715428, Procesos, 1.3, Drama, Mistborn
59842922, Haider Santiago Diaz Sato, 3174957386, Biologia, 4.1, Misterio, Lux
56507352, Brayan Yu Medina Suarez, 318155205, Mercadeo, 1.1, Distopia, Divergente
10943314, Andres Felipe Pardo Polo, 3158627484, Economia, 1.4, Fantasia, Dark
39271217, Rodolfo Felipe Pardo Alvarez, 3074799215, Sistemas, 2.3, Misterio, Dark
88828756, Alejandro Fernando Uribe Barreto, 3177241330, Sistemas, 2.8, Romance, Divergente
93809928, Rodolfo Carlos Barreto Alvarez, 3120487043, Electronica, 2.4, Misterio, Elantris
85183970, Haider Samuel Robayo Hernandez, 3121074096, Ambiental, 2.1, Fantasia, Cuatro
56976394, Yu Adolin Alvarez Duarte, 3100867766, Enfermeria, 4.4, Distopia, Divergente
21713796, Carlos Kaladin Uribe Pardo, 318124372, Electronica, 2.9, Fantasia, Alone
92667184, Rodrigo Rodolfo Polo Medina, 3141974515, Ambiental, 1.9, Fantasia, Alone
93065211, Andres Diego Sato Rodriguez, 3069401007, Pedagogia, 2.6, Misterio, Cuatro
86205665, Felipe Diego Alvarez Silva, 3012159168, Sistemas, 2.3, Fantasia, Mistborn
55688933, Andres Jose Rodriguez Duarte, 3184697805, Procesos, 2.7, Drama, Juramentada
65355589, Johan Jose Beifong Davar, 3085693441, Pedagogia, 2.4, Misterio, Alone
26320144, Jose Rodolfo Alvarez Duarte, 3114087772, Pedagogia, 0.8, Drama, Leal
92576328, Kaladin Felipe Silva Olarte, 3077394010, Procesos, 1.3, Fantasia, Elantris
99955142, Kaladin Brayan Uribe Rodriguez, 3122519543, Ambiental, 1.3, Fantasia, Mistborn
58692124, Kaladin Johan Duque Robayo, 3159494465, Economia, 0.8, Romance, Dark
18394777, Samuel Kaladin Duque Davar, 3054681370, Economia, 1.8, Romance, Dark
39880898, Johan Kaladin Olarte Medina, 3180512296, Procesos, 4.3, Fantasia, Lux
25347940, Dalinar Adonalsium Beifong Robayo, 3115298623, Procesos, 0.0, Drama, Divergente
61664471, Rodolfo Alejandro Hernandez Barreto, 3116686359, Mercadeo, 0.7, Fantasia, Mistborn
23423903, Brayan Alejandro Silva Robayo, 3030969654, Veterinaria, 1.0, Misterio, Juramentada
2753716, Brayan Johan Duarte Duque, 3120757085, Procesos, 1.0, Misterio, Lux
53044552, Rodolfo Johan Diaz Kholin, 3034229459, Biologia, 2.5, Fantasia, Alone
43623774, Santiago Adolin Barreto Davar, 3195529762, Procesos, 2.5, Misterio, Divergente
5667849, Jose Kaladin Robayo Pardo, 3049035688, Veterinaria, 2.8, Fantasia, Juramentada
75866249, Diego Andres Duque Uribe, 3131057332, Economia, 3.2, Fantasia, Alone
39829895, Alejandro Adonalsium Sato Sato, 3081213928, Veterinaria, 2.6, Drama, Dark
15167882, Carlos Rodrigo Hernandez Suarez, 3080864608, Sistemas, 3.5, Distopia, Leal
2595285, Johan Felipe Kholin Duarte, 318580475, Biologia, 0.3, Fantasia, Lux
11075645, Rodrigo Diego Sato Carvajal, 3086381565, Ambiental, 5.0, Fantasia, Lux
58893292, Alejandro Rodolfo Robayo Alvarez, 317027979, Mercadeo, 3.7, Romance, Alone
73169338, Diego Santiago Uribe Polo, 3038787530, Economia, 4.6, Romance, Juramentada
68327637, Diego Jose Duque Olarte, 3130185968, Procesos, 0.2, Misterio, Elantris
36769244, Yu Samuel Hernandez Duque, 3003724382, Economia, 0.2, Distopia, Elantris
35275415, Brayan Rodrigo Suarez Beifong, 3086373182, Enfermeria, 2.9, Distopia, Lux
37338856, Jose Adolin Kholin Kholin, 3026846274, Veterinaria, 5.0, Romance, Mistborn
77621080, Adolin Santiago Robayo Diaz, 3158859869, Electronica, 2.1, Drama, Divergente
48506103, Richard Andres Suarez Robayo, 3123563520, Ambiental, 4.2, Drama, Juramentada
11017411, Samuel Andres Sato Olarte, 3074943475, Ambiental, 2.3, Distopia, Lux
25781286, Rodolfo Kaladin Medina Polo, 3163221375, Enfermeria, 0.7, Drama, Juramentada
47876255, Haider Diego Kholin Polo, 3189035891, Biologia, 4.8, Romance, Mistborn
43907641, Johan Rodolfo Uribe Suarez, 3151097155, Economia, 4.1, Romance, Caidos
33050606, Brayan Adonalsium Davar Rodriguez, 3027367382, Veterinaria, 0.8, Fantasia, Mistborn
40791045, Yu Andres Duque Medina, 3023281346, Biologia, 1.7, Fantasia, Elantris
4174157, Rodolfo Jose Olarte Suarez, 3109285611, Electronica, 1.2, Romance, Cuatro
43532888, Johan Johan Polo Duque, 3015265717, Biologia, 2.6, Romance, Cuatro
54368654, Felipe Alejandro Medina Alvarez, 3126576595, Biologia, 0.4, Fantasia, Divergente
34900113, Yu Johan Sato Rodriguez, 315630945, Economia, 2.1, Distopia, Cuatro
95948573, Johan Rodrigo Silva Olarte, 3128067656, Pedagogia, 4.9, Fantasia, Leal
3314810, Santiago Haider Duque Davar, 3124451661, Electronica, 3.7, Romance, Caidos
46038101, Richard Brayan Carvajal Beifong, 3086522564, Electronica, 1.0, Fantasia, Juramentada
17334866, Brayan Adolin Davar Duarte, 3075142430, Enfermeria, 4.6, Misterio, Divergente
26438598, Yu Alejandro Beifong Polo, 3158834447, Pedagogia, 0.5, Romance, Juramentada
83803068, Yu Jose Silva Carvajal, 3192836108, Ambiental, 0.7, Misterio, Divergente
64147969, Fernando Johan Sato Suarez, 3150502857, Mercadeo, 2.1, Distopia, Dark
46157128, Diego Jose Barreto Beifong, 3032337823, Mercadeo, 4.8, Distopia, Cuatro
17074978, Jose Alejandro Sato Alvarez, 3163049413, Veterinaria, 1.8, Romance, Cuatro
82388613, Dalinar Haider Beifong Beifong, 3032023564, Biologia, 0.7, Fantasia, Cuatro
70364132, Haider Brayan Alvarez Alvarez, 318760236, Mercadeo, 3.1, Romance, Leal
99326482, Felipe Fernando Pardo Duque, 3179373144, Pedagogia, 4.1, Misterio, Juramentada
29418863, Richard Alejandro Beifong Alvarez, 3079091880, Veterinaria, 2.2, Drama, Mistborn
12421039, Richard Johan Suarez Davar, 3151412558, Electronica, 3.7, Romance, Divergente
8949540, Alejandro Yu Rodriguez Rodriguez, 3194766386, Mercadeo, 4.2, Distopia, Leal
69080464, Samuel Santiago Pardo Diaz, 3067423752, Economia, 3.2, Romance, Leal
73812056, Santiago Richard Sato Polo, 3140577678, Enfermeria, 4.7, Distopia, Lux
46576091, Yu Rodolfo Hernandez Diaz, 3086579534, Enfermeria, 2.5, Drama, Caidos
6461961, Felipe Felipe Suarez Suarez, 3109452330, Procesos, 4.9, Fantasia, Caidos
97465341, Dalinar Rodolfo Kholin Alvarez, 3011718800, Economia, 2.7, Romance, Caidos
88023668, Haider Johan Barreto Carvajal, 3124675312, Procesos, 1.3, Romance, Juramentada
2835003, Andres Adolin Duque Beifong, 3190605704, Procesos, 3.5, Distopia, Mistborn
2480558, Rodrigo Jose Uribe Davar, 301056798, Electronica, 1.7, Drama, Cuatro
11592194, Dalinar Rodrigo Carvajal Sato, 314916969, Ambiental, 4.4, Fantasia, Juramentada
40989848, Richard Jose Barreto Beifong, 3019455411, Procesos, 1.2, Drama, Dark
7617376, Diego Adonalsium Hernandez Uribe, 3024745085, Procesos, 2.8, Distopia, Elantris
23164888, Jose Carlos Silva Davar, 3033331866, Enfermeria, 0.2, Misterio, Mistborn
12688107, Fernando Samuel Robayo Sato, 3066745, Ambiental, 3.7, Distopia, Dark
61680888, Yu Carlos Sato Carvajal, 3111111878, Biologia, 2.2, Fantasia, Alone
78535906, Santiago Carlos Rodriguez Davar, 3188244245, Pedagogia, 1.8, Drama, Alone
75401143, Kaladin Kaladin Silva Silva, 3118118040, Procesos, 0.7, Misterio, Dark
22707258, Diego Santiago Carvajal Beifong, 3116456912, Electronica, 4.0, Misterio, Juramentada
93906732, Brayan Richard Polo Alvarez, 3069516358, Procesos, 1.5, Misterio, Elantris
71509449, Andres Richard Alvarez Carvajal, 3053318338, Biologia, 0.5, Drama, Lux
66191998, Felipe Haider Olarte Uribe, 3127707637, Ambiental, 4.3, Fantasia, Juramentada
11135537, Dalinar Andres Rodriguez Hernandez, 308157117, Mercadeo, 0.9, Romance, Mistborn
17386698, Felipe Felipe Rodriguez Hernandez, 3122109128, Veterinaria, 4.6, Fantasia, Lux
90373851, Adonalsium Jose Suarez Barreto, 3086127543, Economia, 3.5, Distopia, Elantris
4576359, Richard Alejandro Medina Olarte, 3058306706, Electronica, 1.6, Romance, Leal
35018055, Haider Felipe Kholin Robayo, 3003883625, Ambiental, 2.9, Fantasia, Cuatro
5120924, Carlos Adolin Carvajal Sato, 3167795299, Sistemas, 4.3, Fantasia, Divergente
12783447, Rodrigo Jose Rodriguez Medina, 3112003643, Procesos, 0.1, Misterio, Divergente
23593221, Fernando Yu Uribe Silva, 3151699624, Procesos, 5.0, Distopia, Dark
4072551, Yu Carlos Carvajal Duarte, 3022509035, Biologia, 0.6, Misterio, Juramentada
63948685, Andres Jose Alvarez Hernandez, 3191915580, Veterinaria, 0.2, Drama, Juramentada
5961828, Samuel Felipe Kholin Carvajal, 3173177192, Ambiental, 3.3, Distopia, Dark
86081121, Santiago Richard Robayo Medina, 3094926148, Mercadeo, 4.3, Fantasia, Caidos
73287154, Johan Dalinar Uribe Alvarez, 3129481261, Biologia, 1.2, Drama, Lux
40567751, Rodrigo Carlos Silva Duarte, 3044304069, Biologia, 1.1, Distopia, Alone
55181984, Rodrigo Brayan Pardo Silva, 3056796297, Ambiental, 4.4, Distopia, Elantris
25729417, Rodrigo Felipe Rodriguez Suarez, 3131567301, Biologia, 2.7, Romance, Juramentada
878286, Fernando Adonalsium Davar Hernandez, 3026985598, Pedagogia, 1.8, Romance, Cuatro
39172074, Diego Brayan Sato Diaz, 3141306230, Electronica, 0.1, Distopia, Cuatro
86948802, Haider Felipe Alvarez Duque, 316294778, Electronica, 0.1, Drama, Juramentada
42625303, Adolin Brayan Diaz Pardo, 3083319446, Pedagogia, 4.9, Fantasia, Alone
80287728, Andres Samuel Davar Davar, 3018792, Electronica, 4.5, Romance, Mistborn
30838463, Adolin Jose Duque Pardo, 3150199227, Pedagogia, 4.9, Fantasia, Juramentada
42703475, Samuel Carlos Suarez Suarez, 3131848387, Ambiental, 1.3, Distopia, Divergente
72026843, Rodrigo Carlos Diaz Silva, 3027265526, Pedagogia, 3.5, Distopia, Lux
76119085, Adonalsium Richard Alvarez Duarte, 3000477349, Ambiental, 4.0, Drama, Elantris
75903658, Diego Brayan Kholin Barreto, 3180924925, Mercadeo, 0.7, Fantasia, Leal
74321712, Adonalsium Adonalsium Silva Hernandez, 3116824418, Biologia, 4.3, Fantasia, Divergente
60819926, Rodolfo Kaladin Diaz Carvajal, 3193732020, Mercadeo, 4.1, Distopia, Alone
80227678, Johan Yu Robayo Sato, 3167539634, Electronica, 5.0, Fantasia, Elantris
73288044, Fernando Alejandro Beifong Beifong, 3118881426, Mercadeo, 3.5, Distopia, Leal
2879040, Rodrigo Kaladin Hernandez Uribe, 3184748115, Ambiental, 1.4, Fantasia, Lux
18895874, Rodrigo Rodolfo Pardo Diaz, 3052349400, Mercadeo, 0.0, Romance, Lux
62017599, Andres Jose Duarte Duarte, 3187778950, Electronica, 0.1, Romance, Dark
87217140, Brayan Rodolfo Alvarez Medina, 3009969857, Mercadeo, 0.2, Distopia, Juramentada
61964970, Brayan Andres Beifong Kholin, 3055515888, Biologia, 4.1, Drama, Alone
26101089, Santiago Felipe Davar Sato, 315485941, Biologia, 2.8, Fantasia, Alone
70934921, Rodolfo Andres Olarte Uribe, 318493271, Veterinaria, 1.4, Misterio, Cuatro
77900564, Jose Diego Beifong Uribe, 3188704378, Veterinaria, 1.8, Distopia, Mistborn
37485379, Dalinar Kaladin Beifong Diaz, 3184655857, Enfermeria, 3.2, Romance, Lux
10851898, Dalinar Johan Rodriguez Sato, 3099939637, Pedagogia, 0.6, Romance, Caidos
43938525, Johan Alejandro Alvarez Silva, 319220473, Sistemas, 1.3, Misterio, Leal
91304557, Brayan Adonalsium Davar Sato, 3097651510, Electronica, 4.4, Romance, Elantris
13294746, Samuel Yu Barreto Barreto, 301634482, Mercadeo, 2.9, Distopia, Caidos
11683660, Andres Diego Robayo Polo, 3125988588, Pedagogia, 3.5, Distopia, Leal
66219165, Kaladin Rodrigo Uribe Silva, 3188568975, Sistemas, 2.3, Fantasia, Mistborn
89521887, Rodolfo Adolin Sato Carvajal, 3163333714, Procesos, 2.3, Misterio, Divergente
89254111, Andres Fernando Barreto Diaz, 3052012192, Economia, 3.7, Misterio, Caidos
89576707, Samuel Alejandro Kholin Beifong, 3189695206, Enfermeria, 3.7, Romance, Alone
40109763, Samuel Felipe Diaz Suarez, 3162434737, Mercadeo, 0.0, Misterio, Lux
55437902, Adonalsium Rodrigo Uribe Olarte, 3178158133, Procesos, 1.5, Drama, Juramentada
70176305, Santiago Felipe Robayo Diaz, 3128505097, Veterinaria, 1.0, Distopia, Leal
63127552, Carlos Adolin Diaz Alvarez, 3086938870, Economia, 0.5, Misterio, Leal
37439752, Andres Carlos Suarez Alvarez, 315457445, Sistemas, 3.5, Distopia, Juramentada
50735150, Carlos Haider Suarez Kholin, 3107915730, Mercadeo, 3.7, Drama, Dark
3093657, Santiago Fernando Alvarez Duarte, 3162781247, Veterinaria, 0.9, Fantasia, Caidos
52353694, Jose Rodrigo Carvajal Diaz, 3025566882, Enfermeria, 0.0, Distopia, Caidos
9345993, Johan Brayan Diaz Davar, 3050577819, Ambiental, 0.2, Romance, Cuatro
73987605, Samuel Richard Suarez Beifong, 3094312081, Ambiental, 1.2, Fantasia, Lux
60027714, Rodrigo Johan Alvarez Silva, 3120192259, Procesos, 0.4, Romance, Juramentada
70638862, Felipe Haider Hernandez Barreto, 3117259409, Enfermeria, 5.0, Distopia, Cuatro
74471422, Carlos Yu Barreto Medina, 3122763958, Ambiental, 1.2, Romance, Caidos
93310167, Dalinar Adolin Polo Rodriguez, 3019026761, Biologia, 0.9, Fantasia, Divergente
59498641, Santiago Johan Beifong Uribe, 3120281242, Ambiental, 1.7, Misterio, Dark
36120258, Alejandro Rodolfo Rodriguez Medina, 3116074255, Economia, 3.7, Romance, Mistborn
43293018, Adolin Adonalsium Kholin Uribe, 310888906, Veterinaria, 4.1, Fantasia, Leal
74992413, Rodrigo Dalinar Duarte Duarte, 3036712773, Sistemas, 1.2, Misterio, Mistborn
52368480, Andres Kaladin Alvarez Hernandez, 3097072123, Mercadeo, 0.4, Romance, Juramentada
78923674, Brayan Rodolfo Diaz Suarez, 3086535890, Biologia, 3.2, Romance, Juramentada
64853436, Rodrigo Andres Hernandez Suarez, 3021616099, Sistemas, 2.9, Drama, Mistborn
31618240, Adonalsium Carlos Hernandez Carvajal, 3183144330, Procesos, 2.3, Drama, Alone
34103683, Rodrigo Felipe Beifong Beifong, 3045012455, Electronica, 1.2, Drama, Alone
11460492, Johan Diego Sato Diaz, 3129784088, Veterinaria, 3.1, Romance, Mistborn
92888023, Rodrigo Alejandro Duque Diaz, 3067218651, Veterinaria, 3.3, Romance, Dark
55618477, Carlos Rodrigo Rodriguez Pardo, 3078796526, Electronica, 3.5, Romance, Dark
29706035, Dalinar Carlos Robayo Carvajal, 3135116190, Veterinaria, 3.0, Misterio, Cuatro
18082819, Jose Johan Duque Medina, 3134038939, Procesos, 3.5, Drama, Alone
49412022, Brayan Dalinar Hernandez Duque, 3020838111, Enfermeria, 0.1, Distopia, Divergente
5883489, Diego Richard Rodriguez Sato, 3029098246, Electronica, 0.7, Fantasia, Dark
60843971, Rodrigo Kaladin Barreto Medina, 3191452095, Enfermeria, 2.2, Fantasia, Elantris
7178710, Brayan Diego Davar Duarte, 3166974442, Sistemas, 4.3, Drama, Juramentada
18084540, Felipe Yu Hernandez Rodriguez, 3159934184, Electronica, 4.9, Fantasia, Juramentada
58729284, Yu Andres Barreto Sato, 3019473944, Biologia, 2.2, Distopia, Dark
96280907, Rodolfo Brayan Barreto Kholin, 3164739783, Sistemas, 2.1, Romance, Juramentada
51883869, Fernando Dalinar Uribe Beifong, 3002436775, Ambiental, 0.6, Drama, Divergente
60356702, Rodolfo Felipe Pardo Davar, 3026691793, Biologia, 3.0, Drama, Cuatro
27044195, Andres Richard Uribe Davar, 3157053596, Electronica, 0.1, Romance, Caidos
18863509, Fernando Rodrigo Olarte Olarte, 3040176402, Biologia, 2.8, Misterio, Cuatro
21266180, Rodrigo Alejandro Carvajal Rodriguez, 3086914083, Pedagogia, 1.2, Fantasia, Lux
42242873, Adolin Brayan Polo Beifong, 308159226, Economia, 0.2, Misterio, Alone
87418597, Dalinar Jose Duque Robayo, 3148502364, Mercadeo, 1.3, Distopia, Juramentada
54920392, Alejandro Haider Sato Barreto, 3072926972, Ambiental, 1.8, Distopia, Cuatro
97701115, Samuel Johan Diaz Duarte, 3182155693, Sistemas, 1.6, Romance, Dark
37095900, Adolin Rodrigo Diaz Robayo, 3068762717, Enfermeria, 1.1, Drama, Caidos
87692655, Richard Rodolfo Robayo Silva, 3031773752, Pedagogia, 3.3, Drama, Elantris
51372287, Rodolfo Alejandro Beifong Kholin, 3087353020, Procesos, 2.2, Romance, Juramentada
71226969, Felipe Adonalsium Sato Davar, 3055742564, Mercadeo, 2.2, Fantasia, Elantris
77340233, Yu Adolin Pardo Beifong, 3053518267, Pedagogia, 2.1, Drama, Juramentada
25782486, Andres Kaladin Diaz Polo, 3061945549, Mercadeo, 1.7, Misterio, Leal
16023584, Rodrigo Alejandro Rodriguez Barreto, 3072113579, Veterinaria, 0.0, Fantasia, Dark
99274550, Adonalsium Brayan Suarez Carvajal, 304820509, Economia, 3.2, Misterio, Caidos
71121230, Yu Fernando Olarte Duarte, 310065341, Enfermeria, 2.1, Fantasia, Cuatro
29694604, Jose Richard Medina Davar, 3085362196, Ambiental, 3.6, Romance, Leal
9389323, Diego Jose Duque Uribe, 3044897891, Biologia, 4.6, Fantasia, Leal
87859958, Andres Rodrigo Carvajal Suarez, 3149501839, Veterinaria, 0.1, Romance, Alone
63598405, Rodrigo Rodrigo Silva Duque, 3017624938, Biologia, 2.1, Drama, Leal
8830812, Richard Diego Uribe Diaz, 3153585374, Enfermeria, 0.4, Fantasia, Caidos
80078461, Brayan Santiago Carvajal Suarez, 3103776206, Biologia, 4.5, Misterio, Mistborn
12055082, Haider Santiago Diaz Olarte, 3046477687, Economia, 5.0, Distopia, Caidos
34552967, Felipe Alejandro Sato Silva, 3104088301, Biologia, 3.7, Misterio, Cuatro
19658254, Carlos Jose Sato Uribe, 3136921128, Biologia, 0.5, Distopia, Dark
27730596, Felipe Richard Pardo Hernandez, 308986437, Electronica, 2.9, Romance, Dark
45647767, Samuel Santiago Uribe Davar, 3178011390, Ambiental, 3.1, Misterio, Mistborn
70419030, Johan Jose Beifong Duque, 3172393665, Pedagogia, 4.3, Distopia, Elantris
50190776, Rodolfo Johan Robayo Davar, 3070992844, Sistemas, 1.3, Fantasia, Alone
17771163, Felipe Dalinar Robayo Uribe, 3068683531, Sistemas, 2.2, Drama, Juramentada
91221898, Rodolfo Dalinar Alvarez Suarez, 3026652255, Ambiental, 2.1, Fantasia, Dark
6452348, Andres Dalinar Beifong Rodriguez, 3168149846, Ambiental, 3.1, Romance, Cuatro
73403029, Richard Brayan Alvarez Davar, 3074855451, Electronica, 4.4, Fantasia, Dark
98412411, Dalinar Rodolfo Carvajal Silva, 3088223096, Ambiental, 1.5, Romance, Leal
19963273, Brayan Santiago Duarte Alvarez, 3132779752, Enfermeria, 0.6, Drama, Cuatro
27311593, Andres Adonalsium Duque Uribe, 3075008600, Sistemas, 3.1, Fantasia, Caidos
65006923, Rodrigo Rodrigo Uribe Sato, 3059808725, Pedagogia, 1.7, Distopia, Dark
25637288, Adolin Andres Diaz Uribe, 3122312311, Sistemas, 3.3, Romance, Cuatro
51437159, Rodolfo Andres Pardo Olarte, 3149078357, Sistemas, 1.2, Misterio, Juramentada
61933714, Alejandro Haider Beifong Duarte, 3016368340, Biologia, 3.9, Misterio, Divergente
56826984, Johan Adonalsium Carvajal Olarte, 3157522934, Procesos, 2.4, Romance, Mistborn
45048728, Alejandro Santiago Pardo Medina, 3175959098, Mercadeo, 2.9, Misterio, Elantris
93522776, Kaladin Fernando Olarte Pardo, 3139329305, Biologia, 2.7, Drama, Lux
31418477, Johan Fernando Olarte Suarez, 3009081494, Pedagogia, 3.1, Drama, Mistborn
26936973, Fernando Jose Carvajal Beifong, 300661239, Enfermeria, 2.5, Romance, Divergente
16210122, Richard Haider Medina Carvajal, 3084427095, Biologia, 3.9, Distopia, Alone
45208135, Rodolfo Felipe Hernandez Sato, 3003469717, Enfermeria, 3.6, Distopia, Lux
89211229, Richard Santiago Sato Beifong, 3116111305, Mercadeo, 3.6, Romance, Alone
12829991, Santiago Andres Beifong Hernandez, 3024392116, Procesos, 4.6, Fantasia, Juramentada
15401047, Felipe Yu Uribe Robayo, 3143892913, Procesos, 0.8, Distopia, Elantris
90212911, Haider Richard Olarte Davar, 3161065366, Sistemas, 1.5, Romance, Leal
42158924, Yu Samuel Sato Duque, 3134954113, Economia, 5.0, Fantasia, Dark
9304757, Alejandro Carlos Diaz Rodriguez, 3139123181, Economia, 2.2, Romance, Lux
20196232, Jose Kaladin Suarez Robayo, 3122029697, Veterinaria, 3.5, Distopia, Alone
6279784, Rodolfo Carlos Sato Duarte, 3077918232, Biologia, 4.5, Drama, Elantris
78352486, Dalinar Johan Hernandez Sato, 3034505533, Veterinaria, 4.6, Fantasia, Lux
88725655, Alejandro Felipe Olarte Polo, 3180267085, Pedagogia, 3.3, Misterio, Elantris
20999103, Samuel Richard Duque Barreto, 3142078248, Procesos, 0.2, Distopia, Dark
74162987, Carlos Fernando Silva Olarte, 3166252737, Economia, 0.9, Fantasia, Lux
59956241, Alejandro Adolin Hernandez Alvarez, 3007697369, Biologia, 4.0, Distopia, Elantris
75317374, Fernando Johan Diaz Robayo, 3124137308, Sistemas, 5.0, Romance, Divergente
57628818, Jose Felipe Duarte Alvarez, 3180535082, Economia, 2.2, Misterio, Alone
23540824, Richard Adolin Alvarez Rodriguez, 3125965185, Procesos, 1.6, Distopia, Dark
63778957, Dalinar Santiago Sato Kholin, 3014861883, Veterinaria, 4.4, Drama, Elantris
73399895, Rodolfo Rodolfo Hernandez Rodriguez, 3074698182, Veterinaria, 0.5, Romance, Dark
31154628, Alejandro Andres Suarez Kholin, 3146181501, Biologia, 2.1, Distopia, Divergente
24383261, Santiago Santiago Robayo Polo, 313258451, Ambiental, 1.7, Romance, Divergente
1390931, Felipe Fernando Kholin Kholin, 3010542647, Biologia, 0.0, Distopia, Leal
95771769, Kaladin Haider Davar Duarte, 3062422353, Ambiental, 3.7, Distopia, Lux
7887937, Santiago Diego Polo Kholin, 3103841670, Pedagogia, 2.0, Distopia, Cuatro
60364287, Rodolfo Felipe Pardo Alvarez, 3186509958, Mercadeo, 3.4, Misterio, Alone
35243007, Diego Santiago Medina Hernandez, 3013246461, Electronica, 4.1, Fantasia, Lux
70638392, Rodrigo Richard Duarte Diaz, 31836750, Sistemas, 1.9, Fantasia, Dark
68868473, Felipe Felipe Sato Silva, 3098448619, Biologia, 4.6, Distopia, Mistborn
85665228, Adonalsium Dalinar Robayo Pardo, 3013834342, Economia, 3.0, Drama, Leal
13636057, Jose Santiago Alvarez Rodriguez, 3017103374, Procesos, 2.1, Fantasia, Mistborn
7959229, Haider Fernando Sato Robayo, 3139353114, Economia, 0.8, Drama, Divergente
78725611, Andres Johan Sato Medina, 3053852238, Procesos, 0.9, Fantasia, Divergente
55949665, Santiago Andres Uribe Duarte, 3138553198, Electronica, 3.5, Distopia, Alone
85472425, Kaladin Santiago Diaz Silva, 3004519560, Pedagogia, 3.8, Misterio, Elantris
18531443, Samuel Andres Rodriguez Robayo, 3175965455, Enfermeria, 3.4, Romance, Caidos
2710517, Adonalsium Andres Barreto Duarte, 3028419236, Electronica, 2.3, Fantasia, Elantris
89396720, Santiago Jose Rodriguez Barreto, 3194077522, Electronica, 3.8, Fantasia, Lux
47535811, Dalinar Fernando Uribe Beifong, 3096035821, Veterinaria, 4.5, Romance, Dark
17170849, Adolin Rodrigo Alvarez Barreto, 3141442922, Procesos, 3.7, Misterio, Cuatro
10173797, Yu Richard Kholin Kholin, 3195559715, Sistemas, 1.5, Drama, Leal
44766530, Fernando Andres Pardo Duarte, 306169966, Electronica, 2.9, Misterio, Dark
31220731, Haider Dalinar Hernandez Medina, 3198693417, Veterinaria, 0.6, Misterio, Juramentada
28191603, Haider Kaladin Robayo Sato, 3152831618, Biologia, 2.6, Drama, Caidos
59597387, Samuel Richard Suarez Barreto, 3065053261, Veterinaria, 2.7, Misterio, Lux
